x,y,motor1,motor2,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6
21,18,0.0016,0.0037,0.0036,0.0089,0.0039,0.0042,0.0049,0.0077
21,19,0.0079,0.0017,0.0044,0.0024,0.0029,0.0005,0.006,0.0077
21,20,0.0082,0.0063,0.0076,0.0078,0.0031,0.0043,0.0086,0.0011
21,21,0.0057,0.0075,0.0043,0.004,0.0088,0.0014,0.0069,0.0003
21,22,0.0049,0.0006,0.0092,0.0087,0.0046,0.0041,0.0065,0.0026
21,23,0.0058,0.0009,0.0049,0.0085,0.0014,0.001,0.0061,0.0094
21,24,0.0072,0.0038,0.0073,0.0004,0.0079,0.0058,0.0015,0.0036
21,25,0.0034,0.0058,0.0076,0.0021,0.007,0.0044,0.0024,0.0018
21,26,0.0049,0.0016,0.0006,0.0093,0.0057,0.007,0.0021,0.0014
21,27,0.0079,0.0068,0,0.0091,0.0076,0.0061,0.0086,0.0049
21,28,0.0097,0.0059,0.0053,0.0077,0.0018,0.0068,0.0012,0.0051
21,29,0.0025,0.0087,0.007,0.0095,0.003,0.0093,0.0013,0.0079
22,0,0.001,0.0017,0.0074,0.0065,0.0085,0.0093,0.0079,0.0065
22,1,0.0062,0.0077,0.0055,0.0039,0.0039,0.0043,0.0089,0.0035
22,2,0.0001,0.0041,0.0011,0.0019,0.0011,0.0024,0.0068,0.0034
22,3,0.0012,0.0038,0.0029,0.004,0.0032,0.0042,0.0021,0.004
22,4,0.0059,0.0093,0.0006,0.0046,0.0087,0.0083,0.001,0.0048
22,5,0.0061,0.0066,0.0085,0.0098,0.0008,0.0073,0.0034,0.0009
22,6,0.0016,0.0045,0.0026,0.0025,0.0067,0.0093,0.0059,0.0077
22,7,0.0032,0.0086,0.0019,0.0064,0.0029,0.004,0.0003,0.0087
22,8,0.0032,0.0009,0.0032,0.0018,0.009,0.004,0.0066,0.0052
22,9,0.0007,0.005,0.0051,0.0013,0.0025,0.0083,0.002,0.0039
22,10,0.0029,0.0047,0.0062,0.0097,0.0039,0.002,0.0075,0.0071
22,11,0.0008,0.0094,0.0034,0.0037,0.0033,0.0037,0.0023,0.0065
22,12,0.0044,0.0055,0.0083,0.0035,0.0094,0.0048,0.0087,0.0002
22,13,0,0.0037,0.0014,0.0023,0.0019,0.0034,0.006,0.0046
22,14,0.0079,0.0023,0.0044,0.0019,0.0043,0.0019,0.0088,0.0049
22,15,0.0012,0.0023,0.0087,0.0044,0.006,0.0009,0.0008,0.0005
22,16,0.0063,0.0092,0.004,0.0058,0.0039,0.0026,0.0058,0.0037
22,17,0.0061,0.0072,0.0058,0.008,0.0006,0.0019,0.0028,0.0085
22,18,0.004,0.007,0.0004,0.0082,0.0087,0.0092,0.0032,0.0098
22,19,0.0017,0.0018,0.0043,0.0075,0.0028,0.0049,0.0079,0.0089
22,20,0.004,0.0018,0.0048,0.008,0.0043,0.0007,0.0016,0.0005
22,21,0.0078,0.0075,0.0084,0.0084,0.0092,0.0011,0.0068,0.0034
22,22,0.0079,0.007,0.0015,0.0066,0.0064,0.0047,0.0063,0.0079
22,23,0.0066,0.0007,0.0055,0.0092,0.0054,0.0035,0.0082,0.0095
22,24,0.0052,0.0029,0.0074,0.0095,0.0034,0.009,0.0098,0.0013
22,25,0.0066,0.0081,0.0095,0.0058,0.0092,0.0063,0.009,0.0071
22,26,0.0034,0.0006,0.0036,0.0096,0.0051,0,0.0076,0.0016
22,27,0.0005,0.0031,0.0009,0.0059,0.0064,0.0089,0.0055,0.0017
22,28,0.0019,0.003,0.0013,0.0054,0.0022,0.0013,0.0065,0.0086
22,29,0.0094,0.006,0.0045,0.0086,0.0024,0.0034,0.0056,0.0056
23,0,0.004,0.0092,0.0054,0.0092,0.009,0.0029,0.0007,0.0095
23,1,0.006,0.0015,0.0055,0.0026,0.0005,0.001,0.0041,0.0023
23,2,0.0038,0.0055,0.0075,0.0058,0.0066,0.0039,0.0046,0.0059
23,3,0,0.0089,0.0044,0.0024,0.0023,0.0098,0.0079,0.0063
23,4,0.0089,0.0034,0.0054,0.008,0.0063,0.006,0.0076,0.0023
23,5,0.0075,0.0031,0.0049,0.008,0.0039,0.0088,0.0002,0.0077
23,6,0.0044,0.0075,0.0037,0.0009,0.0016,0.0081,0.0067,0.0016
23,7,0.0069,0.001,0.0039,0.0092,0.001,0.0019,0.0055,0.0097
23,8,0.0051,0.001,0.0079,0.0013,0.007,0.0054,0.0036,0.0044
23,9,0.0083,0.0083,0.0026,0.0023,0.0073,0.0026,0.0002,0.0016
23,10,0.0003,0.0039,0.0024,0.0019,0.0019,0.0091,0.0033,0.0088
23,11,0,0.0072,0.0082,0.001,0.0089,0.0038,0.0007,0.0039
23,12,0.0046,0.0086,0.0053,0.0016,0.0039,0.0087,0.006,0.0024
23,13,0.0072,0.0084,0.0047,0.0046,0.0012,0.0047,0.006,0.0013
23,14,0.0084,0.0084,0.003,0.0004,0.0074,0.0063,0.0093,0.0075
23,15,0.0035,0.0074,0.0083,0.0023,0.0013,0.009,0.0063,0.0057
23,16,0.0077,0.0017,0.0071,0.0016,0.0005,0.0033,0.004,0.0075
23,17,0.0016,0.0085,0.002,0.0026,0.0034,0.0081,0.0039,0.0019
23,18,0.0066,0.0069,0.0022,0.004,0.0032,0.0016,0.0016,0.0067
23,19,0.0088,0,0.009,0,0.0091,0.0054,0.0057,0.0067
23,20,0.0069,0.003,0.0083,0.0073,0.0061,0.0022,0.0049,0.0075
23,21,0.0007,0.0068,0.0003,0.0041,0.005,0.004,0.0058,0.0015
23,22,0.0011,0.0078,0.0055,0.0041,0.0092,0.0071,0.0009,0.0081
23,23,0.007,0.0097,0.0081,0.0062,0.0051,0.0038,0.0028,0.0019
23,24,0.0066,0.0013,0.0092,0.0028,0.0033,0.0041,0.0004,0.004
23,25,0.001,0.0007,0.0079,0.0058,0.0046,0.0037,0.0073,0.0055
23,26,0.0016,0.0028,0.0096,0.001,0.0097,0.0004,0.0091,0.0068
23,27,0.0002,0.0072,0.0031,0.0051,0.0011,0.006,0.0071,0.0077
23,28,0.0071,0.0062,0.0004,0.0003,0.0002,0.0008,0.0044,0.001
23,29,0.0014,0.0024,0.0068,0.0058,0.0061,0.0041,0.0014,0.0076
24,0,0.0067,0.0011,0.0086,0.0065,0.0015,0.0076,0.0035,0.0015
24,1,0.0047,0.0064,0.0067,0.0058,0.0023,0.0037,0.0034,0.0094
24,2,0.0097,0.0038,0.0098,0.0001,0.0045,0.0041,0.0011,0.0057
24,3,0.0065,0.0078,0.0016,0.0026,0.0018,0.003,0.0001,0.0085
24,4,0.0039,0.0087,0.0051,0.0054,0.0062,0.0084,0.0067,0.0011
24,5,0.005,0.0033,0.0067,0.0073,0.0068,0.0003,0.0067,0.0067
24,6,0.0039,0.0066,0.0068,0.0082,0.0006,0.0077,0.004,0.0069
24,7,0.0054,0.0054,0.0093,0.0072,0.0082,0.0094,0.0056,0.0022
24,8,0.008,0.0007,0.0074,0.0044,0.0091,0.0043,0.0053,0.004
24,9,0.0074,0.0021,0.0015,0.0044,0.0022,0.0082,0.0012,0.006
24,10,0.0047,0.0078,0.0043,0.0053,0.0054,0.0082,0.0023,0.0008
24,11,0.0035,0.0018,0.0078,0.0019,0.0013,0.0036,0.0039,0.0092
24,12,0.0041,0.0015,0.0037,0.0033,0.0056,0.0088,0.0074,0.0029
24,13,0.0008,0.0087,0.0073,0.0029,0.0068,0.0083,0.0089,0.0016
24,14,0.006,0.0031,0.0067,0.0016,0.0014,0.0088,0.0024,0.0048
24,15,0.0007,0.0003,0.0067,0.0019,0.0037,0.0007,0.001,0.0078
24,16,0.002,0.0047,0.0011,0.0076,0.0034,0.0083,0.0007,0.0042
24,17,0.0071,0.0078,0.0069,0.004,0.0063,0.0057,0.0054,0.0022
24,18,0.0089,0.0022,0.0038,0.0002,0.0011,0.006,0.005,0.0017
24,19,0.0062,0.0016,0.0034,0.0097,0.0024,0.0044,0.0075,0.0044
24,20,0.0089,0.0086,0.002,0.0024,0.007,0.0025,0.0064,0.0042
24,21,0.0004,0.0035,0.008,0.0065,0.0092,0.0035,0.0088,0.008
24,22,0.0057,0.0025,0.0083,0.0066,0.0084,0.0032,0.0083,0.0045
24,23,0.0049,0.0018,0.0043,0.0071,0.0062,0.0019,0.0016,0.0052
24,24,0.0004,0.0034,0.0074,0.0074,0.0059,0.0038,0.0015,0.0064
24,25,0.0071,0.0095,0.003,0.0062,0.0031,0.0017,0.0044,0.0086
24,26,0.0043,0.0026,0.0054,0.0028,0.0058,0.0038,0.0073,0.0006
24,27,0.0055,0.0015,0.0077,0.0016,0.0033,0.0094,0.0067,0.0037
24,28,0.0027,0.0042,0.0013,0.0087,0.008,0.0028,0.005,0.0052
24,29,0.0023,0.0078,0.0014,0.0054,0.0096,0.0058,0.004,0.0038
25,0,0.0084,0.0094,0.0066,0.0041,0.0031,0.0038,0.0048,0.0086
25,1,0.0051,0.0026,0.0004,0.0084,0.0019,0.0071,0.0021,0.0047
25,2,0.0012,0.0032,0.0033,0.0091,0.0058,0.0083,0.0042,0.0081
25,3,0.0062,0.0056,0.0035,0.0057,0.0015,0.0075,0.0095,0.0097
25,4,0.0068,0.006,0.0038,0,0.0096,0.0086,0.0087,0.0047
25,5,0.0011,0.0089,0.0032,0.0031,0.0061,0.0051,0.0076,0.0071
25,6,0.0083,0.001,0.0063,0.0043,0.0091,0.0007,0.0025,0.0052
25,7,0.0063,0.0058,0.0011,0.0077,0.0034,0.0005,0.0075,0.0003
25,8,0.0064,0.0014,0.0004,0.0061,0.0098,0.0089,0.0009,0.0011
25,9,0.0079,0.004,0.004,0.0039,0.0091,0.0017,0.0009,0.0074
25,10,0.0025,0.0073,0.0018,0.0015,0.008,0.0041,0.0067,0.0042
25,11,0.0001,0.0076,0.002,0.0035,0.0082,0.0096,0.0037,0.0047
25,12,0.0009,0.0039,0.0007,0.0009,0.0027,0.0017,0.0018,0.0007
25,13,0.0055,0.0058,0.0044,0.0045,0.0073,0.0053,0.002,0.0096
25,14,0.0025,0.0038,0.0012,0.0006,0.0078,0.0079,0.0049,0.0079
25,15,0.0057,0.0067,0.0013,0.0038,0.0062,0.005,0.0083,0.0072
25,16,0.0087,0.009,0.0079,0.0015,0.0006,0.0095,0.002,0.0061
25,17,0.0054,0.0064,0.0006,0.0026,0.0017,0.0026,0.0023,0.0042
25,18,0.0063,0.0035,0.0047,0.0042,0.0015,0.0094,0.0022,0.007
25,19,0.0062,0.0033,0.0009,0.0026,0.0084,0.0092,0.0096,0.0072
25,20,0.0082,0.0074,0.0086,0.0088,0.007,0.0007,0.0049,0.0023
25,21,0.007,0.0055,0.0049,0.0085,0.0079,0.007,0.0026,0.0043
25,22,0.0006,0.0073,0.0083,0.0019,0.0066,0.0006,0.0088,0.003
25,23,0.004,0.0097,0.0054,0.0023,0.0089,0.0051,0.0093,0.007
25,24,0.0026,0.008,0.0059,0.0094,0.0086,0.0007,0.0018,0.0057
25,25,0.0062,0.0065,0.0043,0.0041,0.0036,0.0069,0.0084,0.004
25,26,0.0042,0.0069,0.0059,0.0009,0.0073,0.0048,0.0037,0.0012
25,27,0.0045,0.0091,0.0033,0.0033,0.0041,0.0026,0.0004,0.0065
25,28,0.0005,0.0061,0.006,0.0091,0.0069,0.0076,0.0049,0.003
25,29,0.0042,0.009,0.0071,0.0076,0.0061,0.0055,0.0017,0.0002
26,0,0.0023,0.0075,0.0011,0.0094,0.0022,0.0047,0.0006,0.0067
26,1,0.0039,0.0039,0.0098,0.0079,0.0065,0.0001,0.0045,0.0069
26,2,0.0063,0.0005,0.0061,0.0031,0.0081,0.001,0.0061,0.0023
26,3,0.0001,0.0032,0,0.0062,0.0087,0.0016,0.0062,0.0009
26,4,0.0091,0.0074,0.0004,0.0014,0.0022,0.001,0.008,0.0059
26,5,0.0048,0.0077,0.0037,0.0012,0.0079,0.0083,0.0081,0.0041
26,6,0.0086,0.0044,0.0072,0.0066,0.0054,0.0034,0.0087,0.0055
26,7,0.0064,0.0086,0.0017,0.005,0.0003,0.0079,0.0059,0.0092
26,8,0.0052,0.0062,0.0005,0.0072,0.007,0.0083,0.0031,0.0019
26,9,0.0062,0.0068,0.0032,0.004,0.005,0.0014,0.0081,0.0035
26,10,0.0056,0.0054,0.0003,0.0011,0.0086,0.009,0.0065,0.0052
26,11,0.0077,0.008,0.0001,0.0078,0.0058,0.0061,0.0071,0.0012
26,12,0.0022,0.0075,0.0082,0.0092,0.0059,0.0014,0.0011,0.0022
26,13,0.0081,0.0043,0.0062,0.0032,0.0055,0.0042,0.0068,0.0013
26,14,0.0096,0.0069,0.0022,0.0082,0.0058,0.0085,0.0035,0.0035
26,15,0.0066,0.0034,0.0014,0.0024,0.0093,0.0084,0.0034,0.0016
26,16,0.006,0.0017,0.0008,0.002,0.003,0.0019,0.0041,0.0012
26,17,0.006,0.0002,0.0042,0.0016,0.0045,0.0009,0.0027,0.004
26,18,0.0078,0.0048,0.0023,0.0038,0.0034,0.0056,0.0073,0
26,19,0.0091,0.0085,0.0024,0.0085,0.0068,0.0058,0.0001,0.0029
26,20,0.0073,0.0009,0.0048,0.0004,0.0028,0.0087,0.0014,0.0088
26,21,0.0087,0.0057,0.0003,0.0031,0.0066,0.0031,0.0072,0.0044
26,22,0.0077,0.0093,0.008,0.0012,0.0049,0.0054,0.001,0.0041
26,23,0.0038,0.0032,0.0025,0.0008,0.0088,0.0024,0.0035,0.0063
26,24,0.0033,0.0083,0.0065,0.0059,0.0069,0.008,0.0046,0.0058
26,25,0.0036,0.005,0.0089,0.0001,0.0079,0.006,0.0045,0.0057
26,26,0.0055,0.0026,0.0067,0.0005,0.0078,0.0078,0.0044,0.0018
26,27,0.0009,0.0067,0.0024,0.0098,0.0092,0.0059,0.0062,0.0026
26,28,0.0044,0.0028,0.0084,0.0012,0.0007,0.0031,0.007,0.0043
26,29,0.0081,0.0059,0.0045,0.0059,0.002,0.009,0.0017,0.0073
27,0,0.0016,0.0085,0.0078,0.0094,0.0062,0.0021,0.0011,0.0069
27,1,0.0089,0.0035,0.0068,0.0082,0.0095,0.0029,0.0007,0.0038
27,2,0.0056,0.0091,0.005,0.0063,0.0024,0.002,0.0008,0.0004
27,3,0.0079,0.0051,0.0064,0,0.004,0.0079,0.0074,0.0056
27,4,0.0063,0.0051,0.005,0.0024,0.0073,0.0061,0.0094,0.0061
27,5,0.0095,0.0063,0.0042,0.0091,0.0093,0.0049,0.0028,0.0048
27,6,0.004,0.0078,0.0012,0.0062,0.0096,0.0018,0.0064,0.0076
27,7,0.0069,0.0027,0.0075,0.0009,0.0008,0.0048,0.0065,0.0071
27,8,0,0.0014,0.0096,0.0071,0.0074,0.0091,0.0031,0.007
27,9,0.0053,0.0073,0.006,0.0045,0.0022,0.0088,0.0093,0.0062
27,10,0.0065,0.0007,0.0025,0.0063,0.0023,0.0087,0.0038,0.0091
27,11,0.0016,0.0014,0.0001,0.0024,0.0062,0.0064,0.0093,0.0061
27,12,0.0079,0.0088,0.0033,0.0054,0.008,0.0063,0.0023,0.0033
27,13,0.0037,0.0083,0.0078,0.0059,0.007,0.0071,0.0022,0.0034
27,14,0.0076,0.0045,0.0097,0,0.0034,0.0035,0.0089,0.0048
27,15,0.0047,0.009,0.0072,0.0011,0.0056,0.0066,0.007,0.0034
27,16,0.0056,0.0002,0.0086,0.0035,0.0065,0.001,0.0066,0.0004
27,17,0.0093,0.0044,0.0063,0.0062,0.0016,0.0084,0.0096,0.0092
27,18,0.0028,0.0093,0.009,0.006,0.0029,0.0081,0.0009,0.0076
27,19,0.007,0.0079,0.0085,0.0025,0.0045,0.0056,0.0059,0
27,20,0.0057,0.0044,0.0033,0.0023,0.0054,0.0001,0.0027,0.0046
27,21,0.0045,0.0089,0.0009,0.0059,0.0072,0.0007,0.005,0.0001
27,22,0.0001,0.0041,0.006,0.0028,0.0021,0.0069,0.0003,0.009
27,23,0.0048,0.0089,0.0016,0.0093,0.0044,0.0074,0.0093,0.0002
27,24,0.0019,0.0027,0.0026,0.0072,0.0026,0.0051,0.0019,0.0071
27,25,0.0039,0.0029,0.0029,0.0012,0.0034,0.0079,0.0012,0.0033
27,26,0.002,0.0072,0.0059,0.0041,0.004,0.0062,0.0032,0.0088
27,27,0.005,0.0047,0.008,0.0095,0.0022,0.0074,0.0095,0.0039
27,28,0.0001,0.002,0.0012,0.0027,0.0072,0.003,0.0097,0.001
27,29,0.0059,0.0027,0.0023,0.0091,0.0008,0.0033,0.0023,0.0028
28,0,0.0006,0.0082,0.0067,0.0044,0.0045,0.0098,0.0032,0.0096
28,1,0.0046,0.0013,0.009,0.0066,0.0088,0.0084,0.0006,0.0087
28,2,0.0006,0.0017,0.0015,0.0076,0.0047,0.0011,0.0086,0.0005
28,3,0.0037,0.0008,0.0096,0.0045,0.0041,0.0018,0.0071,0.0045
28,4,0.0001,0.0037,0.009,0.0044,0.0036,0.0021,0.0039,0.008
28,5,0.0034,0.003,0.0047,0.0021,0.0016,0.0052,0.0009,0.002
28,6,0.0069,0.0023,0.0096,0.0017,0.0034,0.0083,0.0022,0.0071
28,7,0.009,0.0017,0.0015,0.0032,0.0035,0.0084,0.0076,0.0034
28,8,0.0021,0.0065,0.0078,0.0057,0.0086,0.0019,0.0039,0.0021
28,9,0.0047,0.0084,0.0043,0.0061,0.0037,0.005,0.0081,0.0007
28,10,0.0073,0.0076,0.0022,0.0007,0.0061,0.0042,0.0076,0.0052
28,11,0.0057,0.009,0.0082,0.009,0.0075,0.0059,0.0025,0.0096
28,12,0.0025,0.0003,0.0053,0.001,0.002,0.009,0.0032,0.0067
28,13,0.0075,0.0073,0.0028,0.0012,0.0024,0.0008,0.0019,0.0098
28,14,0.0085,0.004,0.0004,0.0045,0.008,0.008,0.0095,0.0039
28,15,0.0071,0.0078,0.003,0.0046,0.0037,0.0054,0.0043,0.006
28,16,0.0055,0.0094,0.0071,0.0075,0.0085,0.0002,0.0041,0.0062
28,17,0.0075,0.0069,0.0072,0,0.0078,0.0089,0.0096,0.0064
28,18,0.003,0.0001,0.0008,0.0012,0.0082,0.0004,0.0049,0.0054
28,19,0.0082,0.0077,0.0001,0.0018,0.0032,0.0043,0.0079,0.0087
28,20,0.0038,0.0049,0.0063,0.0023,0.0051,0.0004,0.0083,0.0027
28,21,0.0073,0.0056,0.0025,0.005,0.0046,0.0023,0.0013,0.0077
28,22,0.0024,0.0021,0.0087,0.0007,0.0025,0.0037,0.006,0.0007
28,23,0.0015,0.0059,0.0025,0.0046,0.0003,0.0003,0.0032,0.004
28,24,0.0052,0.0094,0.0063,0.0002,0.0098,0.0047,0.0027,0.007
28,25,0.0004,0.0053,0.0022,0.0048,0.0076,0.0033,0.0026,0.0001
28,26,0.0053,0.0012,0.0007,0.0076,0.0047,0.0065,0.0083,0.0061
28,27,0.0025,0.0008,0.0008,0.0027,0.0009,0.004,0.0067,0.006
28,28,0.0035,0.0029,0.0062,0.0032,0.0074,0.009,0.0004,0.0078
28,29,0.0044,0.0024,0.0027,0.0019,0.0057,0.0052,0.002,0.0011
29,0,0.0062,0.0025,0.0088,0.0011,0.009,0.007,0.0072,0.0017
29,1,0.0078,0.0078,0.0042,0.0086,0.0017,0.0008,0.0047,0.0051
29,2,0.0037,0.001,0.0083,0.0012,0.0098,0.0087,0.0088,0.0041
29,3,0.0012,0.0014,0.006,0.0068,0.0064,0.0079,0.0079,0.0028
29,4,0.0003,0.0066,0.0037,0.0094,0.0036,0.0008,0.001,0.0013
29,5,0.0086,0.005,0,0.0002,0.0058,0.0047,0.0053,0.0095
29,6,0.0056,0.0038,0.0006,0.0053,0.0024,0.0092,0.0095,0.0037
29,7,0.0007,0.0054,0.0006,0.007,0.0034,0.0083,0.0096,0.0036
29,8,0.0049,0.0034,0.0031,0.0085,0.0042,0.0039,0.0098,0.0027
29,9,0.0089,0,0.0027,0.0048,0.0045,0.0081,0.0042,0.0002
29,10,0.0018,0.0046,0.0056,0.0042,0.0039,0.005,0.0079,0.0044
29,11,0.0005,0.0083,0.0015,0.0038,0.0066,0.0012,0.0074,0.0016
29,12,0.0044,0.0004,0,0.0084,0.0041,0.0098,0.001,0.0031
29,13,0.0096,0.0038,0.0077,0.0043,0.0018,0.0018,0.0043,0.0036
29,14,0.0064,0.0097,0.0078,0.0004,0.0048,0.0057,0.0046,0.0052
29,15,0.0039,0.0062,0.0088,0.0006,0.0072,0.0061,0.0022,0.0018
29,16,0.0065,0.002,0.0003,0.0007,0.002,0.0014,0.0036,0.0015
29,17,0.005,0.0012,0.0056,0.0068,0.003,0.0001,0.0005,0.0094
29,18,0.0096,0.0081,0.0096,0.0044,0.0039,0.0043,0.0096,0.0079
29,19,0.0004,0.0083,0.0083,0.0077,0.0045,0.0005,0.0095,0.0009
29,20,0.0025,0.0096,0.0014,0.0045,0.0009,0.005,0.0059,0.0059
29,21,0.006,0.0016,0.0028,0.009,0.0015,0.0033,0.0083,0.0013
29,22,0.0014,0.008,0.0057,0.0053,0.0022,0.0052,0.0031,0.0027
29,23,0.0034,0.0016,0.0005,0.0079,0.0019,0.0098,0.0088,0.0044
29,24,0.0095,0.0003,0.0088,0.0004,0.0051,0.0048,0.0063,0.0012
29,25,0.0064,0.0092,0.0001,0.008,0.0024,0.0082,0.0091,0.0036
29,26,0.0063,0.0047,0.009,0.0083,0.0097,0.002,0.0011,0.0032
29,27,0.0034,0.0016,0.0012,0.0053,0.0013,0.0098,0.0096,0.0008
29,28,0.0002,0.0085,0.0012,0.0051,0.0034,0.0075,0.0061,0.0096
29,29,0.0066,0.0062,0.0075,0.0089,0.0045,0.0067,0.0026,0.0007
